Route_Link,Route_Name,Bus_names,Departingtime,Total_duration,Boardingtime,Star_Ratings,Prices,Seats_Available,Bus_type
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Laxmi Holidays Pvt Ltd,20:35,02h 20m,22:55,4.4,INR 540,38 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Vijay Tour and Travels,21:00,03h 30m,00:30,3.7,INR 749,36 Seats available,Volvo 9600 A/C Sleeper (2+1)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Zingbus Plus,21:05,03h 30m,00:35,4.4,1367,24 Seats available,Volvo 9600 A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Laxmi Holidays Pvt Ltd,21:30,02h 25m,23:55,4.4,INR 492,34 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Shri Krishna Travels ( Jai Shree Ganesh Yatra Co.),21:30,02h 25m,23:55,3.8,INR 1299,25 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Laxmi Holidays Pvt Ltd,21:35,02h 20m,23:55,4.4,INR 489,35 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Ram Dalal Holidays,22:15,01h 40m,23:55,4.4,INR 799,35 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,ABTC Tour & Travels,23:05,02h 25m,01:30,New,999,32 Seats available,Bharat Benz A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Himalayan Nomad Ktc,23:05,00h 52m,23:57,4.1,1103,27 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Everest Holidays,23:20,00h 35m,23:55,3.0,INR 1220,29 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Everest Holidays,23:25,00h 44m,00:09,3.0,1100,35 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Jorawar Transport Company,23:30,02h 00m,01:30,3.7,899,57 Seats available,Mercedes Multi-Axle Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Golden Temple Volvo Bus Service,23:30,00h 25m,23:55,3.2,INR 999,33 Seats available,Bharat Benz A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,MAHARAJA TOUR & TRAVELS,23:45,01h 55m,01:40,4.3,999,21 Seats available,Bharat Benz A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Ram Dalal Holidays,23:45,01h 40m,01:25,4.4,INR 699,31 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Muskan Tour And Travels private Limited,23:50,01h 20m,01:10,4.0,INR 999,42 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Zingbus Plus,23:50,03h 15m,03:05,4.4,1098,29 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,Bhawani Travels,23:59,02h 31m,02:30,3.8,INR 698.1,39 Seats available,A/C Seater / Sleeper (2+2)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,INDO CANADIAN TRANSPORT CO PRIVATE LIMITED,11:29,00h 01m,11:30,New,INR 4000,42 Seats available,Volvo 9600 Multi-Axle A/C Sleeper (2+1)
https://www.redbus.in/bus-tickets/ludhiana-to-chandigarh,Ludhiana to Chandigarh,KN Nehra Travels,22:30,02h 20m,00:50,2.8,INR 799,27 Seats available,A/C Seater / Sleeper (2+1)
https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan,Chandigarh to Vrindavan,Chandigarh Transport Undertaking (CTU) - 165938,20:00,09h 45m,05:45,4.1,INR 634.7,26 Seats available,HVAC Seater (2+3)
https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan,Chandigarh to Vrindavan,Vijay Tour and Travels,17:30,09h 30m,03:00,3.8,989,25 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/chandigarh-to-vrindavan,Chandigarh to Vrindavan,KISSAN TRAVELS PILANI,23:45,06h 43m,06:28,3.8,INR 899,15 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Chandigarh Transport Undertaking (CTU) - 165753,15:40,02h 45m,18:25,3.8,INR 195.6,46 Seats available,HVAC Seater (2+3)
https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Shree Mahaveer Travels Jaipur,22:30,02h 35m,01:05,3.9,INR 699,28 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Zimindara Travels,23:00,03h 15m,02:15,3.9,INR 699,31 Seats available,AC Sleeper (2+1)
https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Shri Krishna Travels ( Jai Shree Ganesh Yatra Co.),23:55,02h 05m,02:00,3.8,INR 1299,21 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,City Land Travels,00:40,01h 20m,02:00,3.7,763,28 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Vijay Tour and Travels,23:40,02h 30m,02:10,3.5,INR 949,36 Seats available,Volvo 9600 A/C Sleeper (2+1)
https://www.redbus.in/bus-tickets/chandigarh-to-yamuna-nagar,Chandigarh to Yamuna Nagar,Shri Krishna Travels ( Jai Shree Ganesh Yatra Co.),23:59,01h 46m,01:45,3.8,INR 2199,1 Seat available,A/C Sleeper (2+2)
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Laxmi holidays,20:20,04h 10m,00:30,3.8,INR 1339,3 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,21:15,04h 05m,01:20,4.6,INR 1410,8 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Northern Travels,21:45,03h 45m,01:30,3.3,920,14 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,22:00,04h 20m,02:20,5.0,INR 1520,19 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Bedi Travels,22:05,04h 00m,02:05,4.8,1140,10 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Laxmi holidays,22:05,04h 35m,02:40,4.9,INR 1099,8 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Himalayan Nomad Ktc,22:25,03h 20m,01:45,4.1,1179,14 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Northern Travels,22:40,04h 05m,02:45,3.3,1170,16 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/vrindavan-to-chandigarh,Vrindavan to Chandigarh,HRTC - 587,14:00,09h 05m,23:05,3.4,INR 455,33 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/vrindavan-to-chandigarh,Vrindavan to Chandigarh,Chandigarh Transport Undertaking (CTU) - 165939,16:00,09h 45m,01:45,3.9,INR 634.7,3 Seats available,HVAC Seater (2+3)
https://www.redbus.in/bus-tickets/vrindavan-to-chandigarh,Vrindavan to Chandigarh,KISSAN TRAVELS PILANI,19:05,07h 37m,02:42,3.8,INR 849,42 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/vrindavan-to-chandigarh,Vrindavan to Chandigarh,Vijay Tour and Travels,00:15,08h 15m,08:30,2.4,INR 949,25 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,NueGo,18:00,04h 55m,22:55,4.6,333,36 Seats available,Electric A/C Seater (2+2)
https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Zimindara Travels,23:00,06h 30m,05:30,3.9,INR 749,31 Seats available,AC Sleeper (2+1)
https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Laxmi holidays,23:40,05h 35m,05:15,3.2,INR 810,41 Seats available,Bharat Benz A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Zingbus Plus,23:40,04h 35m,04:15,4.4,1207,23 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Laxmi holidays,23:55,05h 20m,05:15,4.3,INR 693,28 Seats available,VE A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Laxmi Holidays Pvt Ltd,23:55,06h 15m,06:10,4.6,INR 600,32 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Shri Krishna Travels ( Jai Shree Ganesh Yatra Co.),23:55,04h 05m,04:00,3.7,INR 799,19 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,Shri Krishna Travels ( Jai Shree Ganesh Yatra Co.),23:59,04h 31m,04:30,3.8,INR 1599,1 Seat available,A/C Sleeper (2+2)
https://www.redbus.in/bus-tickets/chandigarh-to-dehradun,Chandigarh to Dehradun,City Land Travels,00:40,04h 20m,05:00,4.3,763,28 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Laxmi holidays,16:00,06h 50m,22:50,4.4,INR 620,22 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Zimindara Travels,16:00,06h 45m,22:45,4.6,INR 699,20 Seats available,AC Sleeper (2+1)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Laxmi holidays,16:45,06h 50m,23:35,5.0,INR 620,32 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Shri Krishna Travels ( Jai Shree Ganesh Yatra Co.),17:00,06h 30m,23:30,3.5,INR 899,30 Seats available,VE A/C Seater / Sleeper (2+1)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,City Land Travels,17:30,07h 00m,00:30,3.0,709,17 Seats available,A/C Seater/Sleeper (2+1)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,NueGo,18:00,04h 55m,22:55,4.4,352,27 Seats available,Electric A/C Seater (2+2)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Laxmi holidays,18:30,05h 20m,23:50,4.8,INR 1169,9 Seats available,VE A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Laxmi Holidays Pvt Ltd,18:30,06h 30m,01:00,4.4,INR 499,39 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Shri Krishna Travels ( Jai Shree Ganesh Yatra Co.),19:00,05h 45m,00:45,3.8,INR 799,42 Seats available,A/C Sleeper (2+2)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Zingbus Plus,19:50,04h 45m,00:35,4.4,1484,24 Seats available,Volvo 9600 A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,City Land Travels,21:30,04h 40m,02:10,4.5,772,13 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Zingbus Plus,22:05,05h 00m,03:05,4.4,1215,29 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Laxmi holidays,22:30,04h 30m,03:00,4.1,INR 485,20 Seats available,Bharat Benz A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,Shri Krishna Travels ( Jai Shree Ganesh Yatra Co.),23:50,04h 10m,04:00,3.2,INR 1099,20 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,KN Nehra Travels,16:30,06h 45m,23:15,2.8,INR 799,22 Seats available,A/C Seater / Sleeper (2+1)
https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Dehradun to Chandigarh,KN Nehra Travels,18:30,06h 45m,01:15,2.8,INR 799,28 Seats available,A/C Seater / Sleeper (2+1)
