Route_Link,Route_Name,Bus_names,dapartingtime,Total_duration,Boardingtime,Star_Ratings,prices,Seats_Available,Bus_typse
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC - 657,22:00,11h 00m,22:00,"2.7
8",INR 512,33 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC - 515,22:50,10h 20m,22:50,"4.2
3",INR 512,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC - 93,04:45,09h 10m,04:45,"3.7
38",INR 912,31 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC - 591,07:20,10h 20m,07:20,"3.6
42",INR 632,42 Seats available,A/C Executive (2+3)
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC - 8,06:30,09h 28m,06:30,"4.6
85",INR 912,29 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC - 570,06:45,09h 20m,06:45,"2.5
6",INR 512,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC - 20,05:30,07h 54m,05:30,"3.9
66",INR 887,30 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC - 9,07:30,09h 30m,07:30,"4.2
69",INR 912,18 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC - 36,06:30,08h 00m,06:30,"4.0
77",INR 887,29 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC - 22,07:50,08h 50m,07:50,"4.4
87",INR 912,25 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,HRTC - 564,09:05,09h 25m,09:05,"4.4
21",INR 512,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,Laxmi holidays,08:00,08h 30m,08:00,"4.5
773",569,30 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,Bedi Travels,08:00,09h 00m,08:00,"4.8
837",495,20 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,Laxmi holidays,07:45,08h 20m,07:45,"4.4
667",712,21 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,Zingbus Plus,08:10,09h 35m,08:10,"4.4
470",INR 572,27 Seats available,Bharat Benz A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,Ram Dalal Holidays,07:40,08h 10m,07:40,"4.5
595",INR 570,18 Seats available,Mercedes Multi-Axle Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,City Land Travels,19:30,09h 50m,19:30,"4.0
260",INR 650,6 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,City Land Travels,06:00,07h 30m,06:00,"3.4
341",INR 598,28 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,FlixBus,08:35,08h 40m,08:35,"3.3
42",INR 899.11,27 Seats available,Volvo A/C Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,City Land Travels,07:25,07h 30m,07:25,"3.6
384",INR 888,38 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,City Land Travels,07:00,08h 00m,07:00,"3.2
116",INR 698,30 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-shimla,Delhi to Shimla,Heera Himachal Holidays,06:30,09h 00m,06:30,"2.9
9",INR 1399,22 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 620,20:40,05h 30m,20:40,"4.1
8",INR 364,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 656,00:05,08h 55m,00:05,3.9,INR 461,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 603,23:10,06h 30m,23:10,"4.5
3",INR 373,26 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 401270,21:05,04h 00m,21:05,"4.1
6",INR 310,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 955,23:55,06h 15m,23:55,3.9,INR 334,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 15,00:10,04h 10m,00:10,"5.0
9",INR 545,7 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,HRTC - 622,02:30,05h 15m,02:30,"3.3
5",INR 369,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Laxmi holidays,01:15,04h 55m,01:15,"4.6
10",664,22 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Northern Travels,01:15,03h 15m,01:15,"5.0
4",665,32 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,01:20,04h 05m,01:20,"4.1
16",INR 800,18 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-chandigarh,Hamirpur (Himachal Pradesh) to Chandigarh,Ram Dalal Holidays,03:10,05h 10m,03:10,"5.0
1",INR 800,32 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 102,20:50,09h 32m,20:50,"2.4
8",INR 512,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 24,21:45,08h 00m,21:45,"4.6
101",INR 887,15 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 103,02:15,08h 57m,02:15,"2.9
3",INR 512,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 181,04:15,10h 25m,04:15,"3.8
4",INR 512,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 104,04:30,10h 10m,04:30,"3.4
14",INR 632,35 Seats available,A/C Executive (2+3)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 188,04:57,09h 32m,04:57,"2.5
3",INR 512,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 2040093,05:12,09h 32m,05:12,4.2,INR 512,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 1711,05:30,09h 30m,05:30,"3.9
3",INR 512,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 74,05:00,09h 00m,05:00,"4.3
82",INR 912,14 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 3,06:00,09h 00m,06:00,"4.5
68",INR 912,29 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 108,06:52,09h 32m,06:52,"4.1
30",INR 632,39 Seats available,A/C Executive (2+3)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 19,06:00,08h 30m,06:00,"4.4
68",INR 912,34 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 1712,06:00,08h 30m,06:00,"3.3
4",INR 512,27 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 130,06:15,08h 30m,06:15,"4.4
10",INR 512,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 35,06:15,08h 15m,06:15,"4.6
46",INR 912,31 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 179,06:30,08h 30m,06:30,"3.4
4",INR 512,27 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 136,06:30,08h 00m,06:30,"3.5
8",INR 512,27 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,HRTC - 92,07:00,08h 30m,07:00,"4.4
50",INR 912,12 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,RSRTC - 192348,02:00,09h 30m,02:00,"2.5
17",INR 1117,30 Seats available,Super Luxury Volvo AC Seater Pushback 2+2
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,Zingbus Plus,05:10,08h 40m,05:10,"4.4
459",INR 590,32 Seats available,Bharat Benz A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,Bedi Travels,05:30,08h 00m,05:30,"4.8
817",530,21 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,Laxmi holidays,19:00,08h 30m,19:00,"4.5
427",569,15 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,Ram Dalal Holidays,06:40,08h 40m,06:40,"4.4
522",INR 650,11 Seats available,Mercedes Multi-Axle Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,Laxmi holidays,04:30,08h 00m,04:30,"4.4
700",759,38 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,City Land Travels,05:30,07h 00m,05:30,"4.0
454",INR 688,27 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,FlixBus,05:00,09h 00m,05:00,"3.8
41",INR 899.11,12 Seats available,Volvo A/C Seater (2+2)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,City Land Travels,19:00,08h 30m,19:00,"3.8
240",INR 588,17 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,City Land Travels,04:25,07h 25m,04:25,"3.7
87",INR 650,27 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,City Land Travels,05:00,07h 00m,05:00,"3.8
285",INR 650,26 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,City Land Travels,07:00,08h 00m,07:00,"3.2
49",INR 650,26 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/shimla-to-delhi,Shimla to Delhi,FlixBus,19:45,09h 15m,19:45,"2.9
13",INR 899.11,15 Seats available,Volvo A/C Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 657,17:00,06h 00m,17:00,"1.0
1",INR 285,33 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 514,17:40,06h 10m,17:40,"2.4
2",INR 290,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 6754,17:00,05h 00m,17:00,"1.0
1",INR 400,38 Seats available,A/C Executive (2+3)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 515,18:20,05h 50m,18:20,"3.4
3",INR 285,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 585,21:20,05h 20m,21:20,3.9,INR 285,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 521,22:20,05h 40m,22:20,"5.0
1",INR 275,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 526,23:00,06h 00m,23:00,3.9,INR 275,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 534,23:15,05h 10m,23:15,3.9,INR 290,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 587,23:00,04h 35m,23:00,"2.3
2",INR 285,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 549,00:40,05h 15m,00:40,"4.3
3",INR 390,39 Seats available,A/C Executive (2+3)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 545,00:20,04h 48m,00:20,"5.0
2",INR 275,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 557,01:30,05h 15m,01:30,"2.0
1",INR 290,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 84,01:20,05h 05m,01:20,"5.0
1",INR 543,35 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 597,01:40,05h 05m,01:40,"4.0
1",INR 543,29 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 563,02:15,05h 25m,02:15,3.9,INR 275,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 591,03:00,06h 00m,03:00,"3.7
3",INR 400,42 Seats available,A/C Executive (2+3)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 567,02:30,05h 27m,02:30,"5.0
1",INR 533,16 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 574,02:40,05h 26m,02:40,3.9,INR 275,34 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 570,02:50,05h 25m,02:50,"4.0
1",INR 285,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 568,03:05,05h 35m,03:05,"1.0
1",INR 290,39 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 577,02:40,05h 00m,02:40,"5.0
5",INR 400,44 Seats available,A/C Executive (2+3)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 571,02:30,04h 50m,02:30,"1.8
3",INR 285,34 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 600,04:00,06h 10m,04:00,3.9,INR 533,31 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 77,02:55,04h 40m,02:55,"5.0
3",INR 543,34 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 580,03:50,05h 05m,03:50,3.9,INR 290,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 582,04:40,05h 35m,04:40,"3.6
19",INR 285,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 576,04:10,04h 50m,04:10,"1.0
3",INR 548,34 Seats available,Himsuta AC Seater Volvo/Scania 2+2
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,HRTC - 564,05:40,06h 00m,05:40,"3.7
7",INR 290,37 Seats available,Ordinary 3+2 Non AC Seater
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,RSRTC - 183801,21:00,05h 30m,21:00,"1.0
1",INR 320,42 Seats available,Express Non AC Seater 2+3
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,15:05,05h 05m,15:05,"3.7
288",356,12 Seats available,Electric A/C Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,16:25,05h 25m,16:25,"3.9
18",425,26 Seats available,Electric A/C Seater/Sleeper (2+1)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,17:05,05h 05m,17:05,"3.6
330",356,18 Seats available,Electric A/C Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,18:25,05h 25m,18:25,"3.9
16",425,29 Seats available,Electric A/C Seater/Sleeper (2+1)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,19:35,05h 05m,19:35,"3.3
346",356,31 Seats available,Electric A/C Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Subh Yatri Holidays,00:45,05h 45m,00:45,3.1,606,30 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,20:35,05h 05m,20:35,"3.5
358",356,39 Seats available,Electric A/C Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,FlixBus,22:10,06h 10m,22:10,"4.0
25",INR 616.07,40 Seats available,AC Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Subh Yatri Holidays,00:15,06h 15m,00:15,3.1,606,32 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,21:55,05h 25m,21:55,"3.4
189",332,38 Seats available,Electric A/C Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,23:05,06h 05m,23:05,"4.3
164",INR 473,29 Seats available,Bharat Benz A/C Seater /Sleeper (2+1)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,22:50,05h 50m,22:50,"4.6
313",475,31 Seats available,Volvo 9600 A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Raghukul Holidays,01:00,05h 00m,01:00,3.4,494,30 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,23:20,05h 50m,23:20,"4.6
58",475,40 Seats available,Volvo Multi-Axle A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Zingbus Plus,23:45,06h 15m,23:45,"4.7
350",INR 517,30 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,NueGo,22:35,05h 05m,22:35,"3.7
320",349,35 Seats available,Electric A/C Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Subh Yatri Holidays,00:15,06h 15m,00:15,3.1,606,28 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,23:30,05h 30m,23:30,"4.7
108",475,38 Seats available,Volvo 9600 A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,23:45,05h 15m,23:45,"4.8
177",475,38 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,FlixBus,00:40,05h 55m,00:40,"5.0
5",INR 616.07,29 Seats available,Volvo A/C Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,KVS Holidays,02:30,05h 30m,02:30,3.1,500,36 Seats available,A/C Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,23:55,04h 55m,23:55,"4.5
176",569,10 Seats available,Volvo 9600 A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,23:55,04h 55m,23:55,"4.7
121",475,11 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,IntrCity SmartBus,02:00,07h 00m,02:00,"5.0
18",INR 509,31 Seats available,Volvo 9600 A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,00:30,05h 00m,00:30,"4.2
36",475,34 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,A N Holidays,23:55,04h 25m,23:55,3.5,599,31 Seats available,Bharat Benz A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Deltin Travels,23:59,04h 29m,23:59,"4.6
8",INR 510,53 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Muskan Tour And Travels private Limited,02:50,04h 10m,02:50,4.0,599,34 Seats available,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,R S YADAV SMART BUS PRIVATE LIMITED,00:54,05h 24m,00:54,"4.6
6",618,39 Seats available,Volvo 9600 A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,FlixBus,01:45,06h 00m,01:45,3.9,INR 1241.07,19 Seats available,Volvo A/C Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Bedi Travels,02:30,04h 45m,02:30,"5.0
13",602,15 Seats available,Volvo 9600 A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Zingbus Plus,01:15,05h 15m,01:15,"4.5
93",INR 519,15 Seats available,Scania A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Bedi Travels,03:50,04h 50m,03:50,"5.0
16",495,22 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,FlixBus,02:00,05h 45m,02:00,3.9,INR 1241.07,18 Seats available,Volvo A/C Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Kashi Bus,23:31,03h 31m,23:31,2.7,499,34 Seats available,A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,New Himalaya Travels,01:20,05h 00m,01:20,"5.0
1",INR 600,29 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,SIDDHI VINAYAK TRAVELS,02:15,05h 45m,02:15,3.1,INR 599,9 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Maheshwaram Travels,01:10,05h 30m,01:10,"1.0
1",626,31 Seats available,A/C Seater / Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,IntrCity SmartBus,03:10,06h 40m,03:10,"4.4
5",INR 499,30 Seats available,Volvo A/C Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,VT Bus,00:30,04h 30m,00:30,3.0,813,30 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,FlixBus,02:50,05h 35m,02:50,3.9,INR 1241.07,22 Seats available,Volvo A/C Seater (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Laxmi holidays,02:40,05h 20m,02:40,"4.5
25",599,27 Seats available,Scania Multi-Axle AC Semi Sleeper (2+2)
https://www.redbus.in/bus-tickets/delhi-to-chandigarh,Delhi to Chandigarh,Bedi Travels,01:45,05h 30m,01:45,4.8,504,11 Seats available,Volvo 9600 A/C Semi Sleeper (2+2)
